original_image_file,cropped_image_file,Date,Tag Number,Tag Number 3,det_num,det_confidence,species1,prob1,Human_verified_spp,species2,prob2,species3,prob3,entropy,classification_precision,Species,Trademark/Cultivar,AscensionNumber,EYB_Inflorescence Type,RHS_InflorescentType,Flower Type,False Sepals,Color,SterileFloretLength(in),SterileFloretLength(cm),PanicleLength(in),AvgInflorescencesPerPanicle
Braatz_images\2019_08_19_done\8B\P8091393.JPG,P8091393_1.jpg,2019-08-19,B8,B8,1,0.7676,Apis_mellifera,99.6,,Apis_mellifera,0.2,Anthophora_urbana,0.1,0.0357,0.9707,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,5,138.7
Braatz_images\2019_08_19_done\8B\P8091394.JPG,P8091394_1.jpg,2019-08-19,B8,B8,1,0.7458,Apis_mellifera,77.5,,Apis_mellifera,22.3,Osmia_bicornis,0.1,0.5456,0.9707,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,5,138.7
Braatz_images\2019_08_19_done\8B\P8091395.JPG,P8091395_1.jpg,2019-08-19,B8,B8,1,0.8262,Apis_mellifera,99.6,,Syrphidae,0.1,Andrena_florea,0.1,0.0299,0.9707,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,5,138.7
Braatz_images\2019_08_19_done\8B\P8091396.JPG,P8091396_1.jpg,2019-08-19,B8,B8,1,0.8329,Apis_mellifera,99.7,,Andrena_flavipes,0.1,Apis_mellifera,0.1,0.0239,0.9707,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,5,138.7
Braatz_images\2019_08_28_done\10A\P8281809.JPG,P8281809_1.jpg,2019-08-28,A10,A10,1,0.711,Apis_mellifera,100,,Apis_mellifera,0,Andrena,0,0.0042,0.9707,Hydrangea paniculata,Pinky Winky,7045,Half-open,0,Lacy panicle,4,Pink-white,0,,0,79
Braatz_images\2019_08_28_done\10A\P8281812.JPG,P8281812_1.jpg,2019-08-28,A10,A10,1,0.7195,Apis_mellifera,83,,Colletes_hederae,15.9,Colletes,0.6,0.5085,0.9707,Hydrangea paniculata,Pinky Winky,7045,Half-open,0,Lacy panicle,4,Pink-white,0,,0,79
Braatz_images\2019_08_28_done\10A\P8281813.JPG,P8281813_1.jpg,2019-08-28,A10,A10,1,0.8017,Apis_mellifera,95.2,,Colletes_hederae,4.5,Apis_mellifera,0.2,0.2122,0.9707,Hydrangea paniculata,Pinky Winky,7045,Half-open,0,Lacy panicle,4,Pink-white,0,,0,79
Braatz_images\2019_08_28_done\10A\P8281817.JPG,P8281817_1.jpg,2019-08-28,A10,A10,1,0.8039,Wasp,99.9,,Nomada,0.1,Triepeolus,0,0.0091,0.9575,Hydrangea paniculata,Pinky Winky,7045,Half-open,0,Lacy panicle,4,Pink-white,0,,0,79
Braatz_images\2019_08_28_done\10A\P8281818.JPG,P8281818_1.jpg,2019-08-28,A10,A10,1,0.8536,Wasp,99.7,,Syrphidae,0.2,Triepeolus,0,0.0202,0.9575,Hydrangea paniculata,Pinky Winky,7045,Half-open,0,Lacy panicle,4,Pink-white,0,,0,79
Braatz_images\2019_08_28_done\10A\P8281819.JPG,P8281819_1.jpg,2019-08-28,A10,A10,1,0.7738,Apis_mellifera,99.7,,Apis_mellifera,0.1,Anthophora_urbana,0,0.0319,0.9707,Hydrangea paniculata,Pinky Winky,7045,Half-open,0,Lacy panicle,4,Pink-white,0,,0,79
Braatz_images\2019_08_28_done\10A\P8281820.JPG,P8281820_1.jpg,2019-08-28,A10,A10,1,0.7528,Apis_mellifera,99.7,,Apis_mellifera,0.1,Colletes_hederae,0,0.0281,0.9707,Hydrangea paniculata,Pinky Winky,7045,Half-open,0,Lacy panicle,4,Pink-white,0,,0,79
Braatz_images\2019_08_28_done\10A\P8281824.JPG,P8281824_1.jpg,2019-08-28,A10,A10,1,0.7338,Apis_mellifera,99.2,,Apis_mellifera,0.3,Megachile,0.1,0.0671,0.9707,Hydrangea paniculata,Pinky Winky,7045,Half-open,0,Lacy panicle,4,Pink-white,0,,0,79
Braatz_images\2019_08_28_done\13B\P8281863.JPG,P8281863_1.jpg,2019-08-28,B13,B13,1,0.7939,Bombus_impatiens,99.5,,Bombus_affinis,0.3,Bombus_bimaculatus,0,0.0374,0.9491,Hydrangea paniculata,Pinky Winky,7045,Dense,Dense,Lacy panicle,5,Pink-white,1.25,,11,91.2
Braatz_images\2019_08_28_done\13B\P8281864.JPG,P8281864_1.jpg,2019-08-28,B13,B13,1,0.811,Bombus_impatiens,99.5,,Bombus_affinis,0.1,Bombus_griseocollis,0.1,0.0486,0.9491,Hydrangea paniculata,Pinky Winky,7045,Dense,Dense,Lacy panicle,5,Pink-white,1.25,,11,91.2
Braatz_images\2019_08_28_done\13B\P8281865.JPG,P8281865_1.jpg,2019-08-28,B13,B13,1,0.7756,Bombus_impatiens,97.9,,Bombus_affinis,1.4,Bombus_bimaculatus,0.5,0.126,0.9491,Hydrangea paniculata,Pinky Winky,7045,Dense,Dense,Lacy panicle,5,Pink-white,1.25,,11,91.2
Braatz_images\2019_08_28_done\13B\P8281866.JPG,P8281866_1.jpg,2019-08-28,B13,B13,1,0.7325,Apis_mellifera,97,,Apis_mellifera,2,Osmia_bicornis,0.4,0.1758,0.9707,Hydrangea paniculata,Pinky Winky,7045,Dense,Dense,Lacy panicle,5,Pink-white,1.25,,11,91.2
Braatz_images\2019_08_28_done\13B\P8281867.JPG,P8281867_1.jpg,2019-08-28,B13,B13,1,0.822,Bombus_impatiens,97.2,,Xylocopa_virginica,1.3,Bombus_griseocollis,0.3,0.1988,0.9491,Hydrangea paniculata,Pinky Winky,7045,Dense,Dense,Lacy panicle,5,Pink-white,1.25,,11,91.2
Braatz_images\2019_08_28_done\13B\P8281868.JPG,P8281868_1.jpg,2019-08-28,B13,B13,1,0.7464,Bombus_impatiens,89.8,,Bombus_griseocollis,5.7,Bombus_bimaculatus,4.3,0.4162,0.9491,Hydrangea paniculata,Pinky Winky,7045,Dense,Dense,Lacy panicle,5,Pink-white,1.25,,11,91.2
Braatz_images\2019_08_28_done\13B\P8281869.JPG,P8281869_1.jpg,2019-08-28,B13,B13,1,0.7069,Apis_mellifera,99.7,,Anthophora_urbana,0.1,Colletes,0,0.0287,0.9707,Hydrangea paniculata,Pinky Winky,7045,Dense,Dense,Lacy panicle,5,Pink-white,1.25,,11,91.2
Braatz_images\2019_08_28_done\13B\P8281871.JPG,P8281871_1.jpg,2019-08-28,B13,B13,1,0.7564,Bombus_impatiens,88.3,,Bombus_griseocollis,6.6,Bombus_bimaculatus,4.9,0.4493,0.9491,Hydrangea paniculata,Pinky Winky,7045,Dense,Dense,Lacy panicle,5,Pink-white,1.25,,11,91.2
Braatz_images\2019_08_28_done\13B\P8281872.JPG,P8281872_1.jpg,2019-08-28,B13,B13,1,0.7029,Wasp,83.7,,Coleoptera,13.3,Meliponini,0.9,0.5806,0.9575,Hydrangea paniculata,Pinky Winky,7045,Dense,Dense,Lacy panicle,5,Pink-white,1.25,,11,91.2
Braatz_images\2019_08_28_done\13B\P8281873.JPG,P8281873_1.jpg,2019-08-28,B13,B13,1,0.7873,Apis_mellifera,99.6,,Apis_mellifera,0.1,Syrphidae,0,0.0367,0.9707,Hydrangea paniculata,Pinky Winky,7045,Dense,Dense,Lacy panicle,5,Pink-white,1.25,,11,91.2
Braatz_images\2019_08_28_done\13B\P8281874.JPG,P8281874_1.jpg,2019-08-28,B13,B13,1,0.7941,Apis_mellifera,99.9,,Apis_mellifera,0,Coleoptera,0,0.0095,0.9707,Hydrangea paniculata,Pinky Winky,7045,Dense,Dense,Lacy panicle,5,Pink-white,1.25,,11,91.2
Braatz_images\2019_08_28_done\13B\P8281875.JPG,P8281875_1.jpg,2019-08-28,B13,B13,1,0.7391,Bombus_impatiens,99.7,,Bombus_bimaculatus,0,Bombus_griseocollis,0,0.0276,0.9491,Hydrangea paniculata,Pinky Winky,7045,Dense,Dense,Lacy panicle,5,Pink-white,1.25,,11,91.2
Braatz_images\2019_08_28_done\13B\P8281876.JPG,P8281876_1.jpg,2019-08-28,B13,B13,1,0.7664,Bombus_impatiens,99,,Bombus_bimaculatus,0.4,Bombus_griseocollis,0.2,0.0765,0.9491,Hydrangea paniculata,Pinky Winky,7045,Dense,Dense,Lacy panicle,5,Pink-white,1.25,,11,91.2
Braatz_images\2019_08_28_done\13B\P8281877.JPG,P8281877_1.jpg,2019-08-28,B13,B13,1,0.7797,Bombus_impatiens,99.6,,Bombus_affinis,0.1,Bombus_rufocinctus,0,0.0384,0.9491,Hydrangea paniculata,Pinky Winky,7045,Dense,Dense,Lacy panicle,5,Pink-white,1.25,,11,91.2
Braatz_images\2019_08_28_done\13B\P8281879.JPG,P8281879_1.jpg,2019-08-28,B13,B13,1,0.7996,Apis_mellifera,99,,Apis_mellifera,0.1,Andrena_hattorfiana,0.1,0.0955,0.9707,Hydrangea paniculata,Pinky Winky,7045,Dense,Dense,Lacy panicle,5,Pink-white,1.25,,11,91.2
Braatz_images\2019_08_28_done\13B\P8281880.JPG,P8281880_1.jpg,2019-08-28,B13,B13,1,0.7979,Bombus_impatiens,95.7,,Bombus_griseocollis,3.8,Bombus_bimaculatus,0.3,0.2032,0.9491,Hydrangea paniculata,Pinky Winky,7045,Dense,Dense,Lacy panicle,5,Pink-white,1.25,,11,91.2
Braatz_images\2019_08_28_done\13B\P8281881.JPG,P8281881_1.jpg,2019-08-28,B13,B13,1,0.7489,Apis_mellifera,97.9,,Apis_mellifera,1,Apis_florea,0.5,0.1403,0.9707,Hydrangea paniculata,Pinky Winky,7045,Dense,Dense,Lacy panicle,5,Pink-white,1.25,,11,91.2
Braatz_images\2019_08_28_done\13B\P8281882.JPG,P8281882_1.jpg,2019-08-28,B13,B13,1,0.8023,Apis_mellifera,68,,Apis_mellifera,31.7,Apis_florea,0.2,0.649,0.9707,Hydrangea paniculata,Pinky Winky,7045,Dense,Dense,Lacy panicle,5,Pink-white,1.25,,11,91.2
Braatz_images\2019_08_28_done\13B\P8281889.JPG,P8281889_1.jpg,2019-08-28,B13,B13,1,0.7155,Apis_mellifera,99.4,,Apis_mellifera,0.4,Apis_florea,0,0.0442,0.9707,Hydrangea paniculata,Pinky Winky,7045,Dense,Dense,Lacy panicle,5,Pink-white,1.25,,11,91.2
Braatz_images\2019_08_28_done\13B\P8281890.JPG,P8281890_1.jpg,2019-08-28,B13,B13,1,0.7105,Apis_mellifera,96.3,,Apis_mellifera,1.8,Osmia,0.4,0.2459,0.9707,Hydrangea paniculata,Pinky Winky,7045,Dense,Dense,Lacy panicle,5,Pink-white,1.25,,11,91.2
Braatz_images\2019_08_28_done\13B\P8281891.JPG,P8281891_1.jpg,2019-08-28,B13,B13,1,0.7604,Wasp,100,,Coleoptera,0,Meliponini,0,0.0003,0.9575,Hydrangea paniculata,Pinky Winky,7045,Dense,Dense,Lacy panicle,5,Pink-white,1.25,,11,91.2
Braatz_images\2019_08_28_done\13B\P8281892.JPG,P8281892_1.jpg,2019-08-28,B13,B13,1,0.7878,Apis_mellifera,99.4,,Apis_mellifera,0.3,Apis_dorsata,0.2,0.0473,0.9707,Hydrangea paniculata,Pinky Winky,7045,Dense,Dense,Lacy panicle,5,Pink-white,1.25,,11,91.2
Braatz_images\2019_08_28_done\13B\P8281893.JPG,P8281893_1.jpg,2019-08-28,B13,B13,1,0.7685,Apis_mellifera,99.9,,Andrena,0,Meliponini,0,0.0069,0.9707,Hydrangea paniculata,Pinky Winky,7045,Dense,Dense,Lacy panicle,5,Pink-white,1.25,,11,91.2
Braatz_images\2019_08_28_done\13B\P8281894.JPG,P8281894_1.jpg,2019-08-28,B13,B13,1,0.7411,Apis_mellifera,80.9,,Apis_mellifera,14.4,Apis_florea,1.8,0.7092,0.9707,Hydrangea paniculata,Pinky Winky,7045,Dense,Dense,Lacy panicle,5,Pink-white,1.25,,11,91.2
Braatz_images\2019_08_28_done\13B\P8281895.JPG,P8281895_1.jpg,2019-08-28,B13,B13,1,0.7988,Apis_mellifera,99.3,,Apis_mellifera,0.5,Andrena,0,0.0514,0.9707,Hydrangea paniculata,Pinky Winky,7045,Dense,Dense,Lacy panicle,5,Pink-white,1.25,,11,91.2
Braatz_images\2019_08_28_done\13B\P8281896.JPG,P8281896_1.jpg,2019-08-28,B13,B13,1,0.7689,Bombus_impatiens,99.3,,Bombus_bimaculatus,0.3,Bombus_affinis,0.1,0.0487,0.9491,Hydrangea paniculata,Pinky Winky,7045,Dense,Dense,Lacy panicle,5,Pink-white,1.25,,11,91.2
Braatz_images\2019_08_28_done\13B\P8281897.JPG,P8281897_1.jpg,2019-08-28,B13,B13,1,0.7743,Bombus_impatiens,98.7,,Bombus_affinis,0.4,Bombus_griseocollis,0.3,0.0974,0.9491,Hydrangea paniculata,Pinky Winky,7045,Dense,Dense,Lacy panicle,5,Pink-white,1.25,,11,91.2
Braatz_images\2019_08_28_done\13B\P8281898.JPG,P8281898_1.jpg,2019-08-28,B13,B13,1,0.7795,Bombus_impatiens,98.1,,Bombus_bimaculatus,1,Bombus_affinis,0.3,0.1273,0.9491,Hydrangea paniculata,Pinky Winky,7045,Dense,Dense,Lacy panicle,5,Pink-white,1.25,,11,91.2
Braatz_images\2019_08_28_done\13B\P8281899.JPG,P8281899_1.jpg,2019-08-28,B13,B13,1,0.7467,Bombus_impatiens,88.3,,Bombus_griseocollis,10.1,Bombus_affinis,0.7,0.4319,0.9491,Hydrangea paniculata,Pinky Winky,7045,Dense,Dense,Lacy panicle,5,Pink-white,1.25,,11,91.2
Braatz_images\2019_08_28_done\13B\P8281900.JPG,P8281900_1.jpg,2019-08-28,B13,B13,1,0.7133,Bombus_impatiens,99.2,,Bombus_griseocollis,0.4,Bombus_bimaculatus,0.3,0.0571,0.9491,Hydrangea paniculata,Pinky Winky,7045,Dense,Dense,Lacy panicle,5,Pink-white,1.25,,11,91.2
Braatz_images\2019_08_28_done\13B\P8281929.JPG,P8281929_1.jpg,2019-08-28,B13,B13,1,0.7463,Lepidoptera,100,,Apis_dorsata,0,Syrphidae,0,0.0003,0.9686,Hydrangea paniculata,Pinky Winky,7045,Dense,Dense,Lacy panicle,5,Pink-white,1.25,,11,91.2
Braatz_images\2019_08_28_done\13B\P8281931.JPG,P8281931_1.jpg,2019-08-28,B13,B13,1,0.7239,Apis_mellifera,99.4,,Apis_mellifera,0.2,Anthophora_urbana,0.1,0.0459,0.9707,Hydrangea paniculata,Pinky Winky,7045,Dense,Dense,Lacy panicle,5,Pink-white,1.25,,11,91.2
Braatz_images\2019_08_28_done\13B\P8281932.JPG,P8281932_1.jpg,2019-08-28,B13,B13,1,0.7592,Halictus_tripartitus,94.2,,Halictus,5.2,Halictus_ligatus,0.2,0.2429,0.7959,Hydrangea paniculata,Pinky Winky,7045,Dense,Dense,Lacy panicle,5,Pink-white,1.25,,11,91.2
